,locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
4451,8039,US Diplomatic Post: Mumbai,pm25,63.0,"{'utc': '2022-11-29T12:00:00+00:00', 'local': '2022-11-29T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4452,8039,US Diplomatic Post: Mumbai,pm25,62.0,"{'utc': '2022-11-29T13:00:00+00:00', 'local': '2022-11-29T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4453,8039,US Diplomatic Post: Mumbai,pm25,74.0,"{'utc': '2022-11-29T14:00:00+00:00', 'local': '2022-11-29T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4454,8039,US Diplomatic Post: Mumbai,pm25,83.0,"{'utc': '2022-11-29T15:00:00+00:00', 'local': '2022-11-29T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4455,8039,US Diplomatic Post: Mumbai,pm25,82.0,"{'utc': '2022-11-29T16:00:00+00:00', 'local': '2022-11-29T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4456,8039,US Diplomatic Post: Mumbai,pm25,84.0,"{'utc': '2022-11-29T17:00:00+00:00', 'local': '2022-11-29T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4457,8039,US Diplomatic Post: Mumbai,pm25,74.0,"{'utc': '2022-11-29T18:00:00+00:00', 'local': '2022-11-29T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4458,8039,US Diplomatic Post: Mumbai,pm25,75.0,"{'utc': '2022-11-29T19:00:00+00:00', 'local': '2022-11-30T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4459,8039,US Diplomatic Post: Mumbai,pm25,110.0,"{'utc': '2022-11-29T20:00:00+00:00', 'local': '2022-11-30T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4460,8039,US Diplomatic Post: Mumbai,pm25,111.0,"{'utc': '2022-11-29T21:00:00+00:00', 'local': '2022-11-30T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4461,8039,US Diplomatic Post: Mumbai,pm25,106.0,"{'utc': '2022-11-29T22:00:00+00:00', 'local': '2022-11-30T03:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4462,8039,US Diplomatic Post: Mumbai,pm25,124.0,"{'utc': '2022-11-29T23:00:00+00:00', 'local': '2022-11-30T04:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4463,8039,US Diplomatic Post: Mumbai,pm25,114.0,"{'utc': '2022-11-30T00:00:00+00:00', 'local': '2022-11-30T05:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4464,8039,US Diplomatic Post: Mumbai,pm25,105.0,"{'utc': '2022-11-30T01:00:00+00:00', 'local': '2022-11-30T06:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4465,8039,US Diplomatic Post: Mumbai,pm25,106.0,"{'utc': '2022-11-30T02:00:00+00:00', 'local': '2022-11-30T07:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4466,8039,US Diplomatic Post: Mumbai,pm25,115.0,"{'utc': '2022-11-30T03:00:00+00:00', 'local': '2022-11-30T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4467,8039,US Diplomatic Post: Mumbai,pm25,123.0,"{'utc': '2022-11-30T04:00:00+00:00', 'local': '2022-11-30T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4468,8039,US Diplomatic Post: Mumbai,pm25,108.0,"{'utc': '2022-11-30T05:00:00+00:00', 'local': '2022-11-30T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4469,8039,US Diplomatic Post: Mumbai,pm25,86.0,"{'utc': '2022-11-30T06:00:00+00:00', 'local': '2022-11-30T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4470,8039,US Diplomatic Post: Mumbai,pm25,85.0,"{'utc': '2022-11-30T07:00:00+00:00', 'local': '2022-11-30T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4471,8039,US Diplomatic Post: Mumbai,pm25,74.0,"{'utc': '2022-11-30T08:00:00+00:00', 'local': '2022-11-30T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4472,8039,US Diplomatic Post: Mumbai,pm25,65.0,"{'utc': '2022-11-30T09:00:00+00:00', 'local': '2022-11-30T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4473,8039,US Diplomatic Post: Mumbai,pm25,59.0,"{'utc': '2022-11-30T10:00:00+00:00', 'local': '2022-11-30T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4474,8039,US Diplomatic Post: Mumbai,pm25,89.0,"{'utc': '2022-11-30T11:00:00+00:00', 'local': '2022-11-30T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4475,8039,US Diplomatic Post: Mumbai,pm25,106.0,"{'utc': '2022-11-30T12:00:00+00:00', 'local': '2022-11-30T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4476,8039,US Diplomatic Post: Mumbai,pm25,82.0,"{'utc': '2022-11-30T13:00:00+00:00', 'local': '2022-11-30T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4477,8039,US Diplomatic Post: Mumbai,pm25,90.0,"{'utc': '2022-11-30T14:00:00+00:00', 'local': '2022-11-30T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4478,8039,US Diplomatic Post: Mumbai,pm25,92.0,"{'utc': '2022-11-30T15:00:00+00:00', 'local': '2022-11-30T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4479,8039,US Diplomatic Post: Mumbai,pm25,88.0,"{'utc': '2022-11-30T16:00:00+00:00', 'local': '2022-11-30T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4480,8039,US Diplomatic Post: Mumbai,pm25,91.0,"{'utc': '2022-11-30T17:00:00+00:00', 'local': '2022-11-30T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4481,8039,US Diplomatic Post: Mumbai,pm25,91.0,"{'utc': '2022-11-30T18:00:00+00:00', 'local': '2022-11-30T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4482,8039,US Diplomatic Post: Mumbai,pm25,123.0,"{'utc': '2022-11-30T19:00:00+00:00', 'local': '2022-12-01T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4483,8039,US Diplomatic Post: Mumbai,pm25,121.0,"{'utc': '2022-11-30T20:00:00+00:00', 'local': '2022-12-01T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4484,8039,US Diplomatic Post: Mumbai,pm25,135.0,"{'utc': '2022-11-30T21:00:00+00:00', 'local': '2022-12-01T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4485,8039,US Diplomatic Post: Mumbai,pm25,145.0,"{'utc': '2022-11-30T22:00:00+00:00', 'local': '2022-12-01T03:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4486,8039,US Diplomatic Post: Mumbai,pm25,136.0,"{'utc': '2022-11-30T23:00:00+00:00', 'local': '2022-12-01T04:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4487,8039,US Diplomatic Post: Mumbai,pm25,144.0,"{'utc': '2022-12-01T00:00:00+00:00', 'local': '2022-12-01T05:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4488,8039,US Diplomatic Post: Mumbai,pm25,147.0,"{'utc': '2022-12-01T01:00:00+00:00', 'local': '2022-12-01T06:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4489,8039,US Diplomatic Post: Mumbai,pm25,155.0,"{'utc': '2022-12-01T02:00:00+00:00', 'local': '2022-12-01T07:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4490,8039,US Diplomatic Post: Mumbai,pm25,149.0,"{'utc': '2022-12-01T03:00:00+00:00', 'local': '2022-12-01T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4491,8039,US Diplomatic Post: Mumbai,pm25,140.0,"{'utc': '2022-12-01T04:00:00+00:00', 'local': '2022-12-01T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4492,8039,US Diplomatic Post: Mumbai,pm25,127.0,"{'utc': '2022-12-01T05:00:00+00:00', 'local': '2022-12-01T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4493,8039,US Diplomatic Post: Mumbai,pm25,88.0,"{'utc': '2022-12-01T06:00:00+00:00', 'local': '2022-12-01T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4494,8039,US Diplomatic Post: Mumbai,pm25,65.0,"{'utc': '2022-12-01T07:00:00+00:00', 'local': '2022-12-01T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4495,8039,US Diplomatic Post: Mumbai,pm25,75.0,"{'utc': '2022-12-01T08:00:00+00:00', 'local': '2022-12-01T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4496,8039,US Diplomatic Post: Mumbai,pm25,80.0,"{'utc': '2022-12-01T09:00:00+00:00', 'local': '2022-12-01T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4497,8039,US Diplomatic Post: Mumbai,pm25,79.0,"{'utc': '2022-12-01T10:00:00+00:00', 'local': '2022-12-01T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4498,8039,US Diplomatic Post: Mumbai,pm25,89.0,"{'utc': '2022-12-01T11:00:00+00:00', 'local': '2022-12-01T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4499,8039,US Diplomatic Post: Mumbai,pm25,108.0,"{'utc': '2022-12-01T12:00:00+00:00', 'local': '2022-12-01T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4500,8039,US Diplomatic Post: Mumbai,pm25,112.0,"{'utc': '2022-12-01T13:00:00+00:00', 'local': '2022-12-01T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4501,8039,US Diplomatic Post: Mumbai,pm25,112.0,"{'utc': '2022-12-01T14:00:00+00:00', 'local': '2022-12-01T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4502,8039,US Diplomatic Post: Mumbai,pm25,100.0,"{'utc': '2022-12-01T15:00:00+00:00', 'local': '2022-12-01T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4503,8039,US Diplomatic Post: Mumbai,pm25,89.0,"{'utc': '2022-12-01T16:00:00+00:00', 'local': '2022-12-01T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4504,8039,US Diplomatic Post: Mumbai,pm25,88.0,"{'utc': '2022-12-01T17:00:00+00:00', 'local': '2022-12-01T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4505,8039,US Diplomatic Post: Mumbai,pm25,97.0,"{'utc': '2022-12-01T18:00:00+00:00', 'local': '2022-12-01T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4506,8039,US Diplomatic Post: Mumbai,pm25,102.0,"{'utc': '2022-12-01T19:00:00+00:00', 'local': '2022-12-02T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4507,8039,US Diplomatic Post: Mumbai,pm25,123.0,"{'utc': '2022-12-01T20:00:00+00:00', 'local': '2022-12-02T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4508,8039,US Diplomatic Post: Mumbai,pm25,127.0,"{'utc': '2022-12-01T21:00:00+00:00', 'local': '2022-12-02T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4509,8039,US Diplomatic Post: Mumbai,pm25,119.0,"{'utc': '2022-12-01T22:00:00+00:00', 'local': '2022-12-02T03:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4510,8039,US Diplomatic Post: Mumbai,pm25,128.0,"{'utc': '2022-12-01T23:00:00+00:00', 'local': '2022-12-02T04:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4511,8039,US Diplomatic Post: Mumbai,pm25,120.0,"{'utc': '2022-12-02T00:00:00+00:00', 'local': '2022-12-02T05:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4512,8039,US Diplomatic Post: Mumbai,pm25,-999.0,"{'utc': '2022-12-02T01:00:00+00:00', 'local': '2022-12-02T06:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4513,8039,US Diplomatic Post: Mumbai,pm25,-999.0,"{'utc': '2022-12-02T02:00:00+00:00', 'local': '2022-12-02T07:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4514,8039,US Diplomatic Post: Mumbai,pm25,124.0,"{'utc': '2022-12-02T03:00:00+00:00', 'local': '2022-12-02T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4515,8039,US Diplomatic Post: Mumbai,pm25,111.0,"{'utc': '2022-12-02T04:00:00+00:00', 'local': '2022-12-02T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4516,8039,US Diplomatic Post: Mumbai,pm25,103.0,"{'utc': '2022-12-02T05:00:00+00:00', 'local': '2022-12-02T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4517,8039,US Diplomatic Post: Mumbai,pm25,92.0,"{'utc': '2022-12-02T06:00:00+00:00', 'local': '2022-12-02T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4518,8039,US Diplomatic Post: Mumbai,pm25,86.0,"{'utc': '2022-12-02T07:00:00+00:00', 'local': '2022-12-02T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4519,8039,US Diplomatic Post: Mumbai,pm25,129.0,"{'utc': '2022-12-02T08:00:00+00:00', 'local': '2022-12-02T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4520,8039,US Diplomatic Post: Mumbai,pm25,102.0,"{'utc': '2022-12-02T09:00:00+00:00', 'local': '2022-12-02T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4521,8039,US Diplomatic Post: Mumbai,pm25,92.0,"{'utc': '2022-12-02T10:00:00+00:00', 'local': '2022-12-02T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4522,8039,US Diplomatic Post: Mumbai,pm25,88.0,"{'utc': '2022-12-02T11:00:00+00:00', 'local': '2022-12-02T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4523,8039,US Diplomatic Post: Mumbai,pm25,78.0,"{'utc': '2022-12-02T12:00:00+00:00', 'local': '2022-12-02T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4524,8039,US Diplomatic Post: Mumbai,pm25,83.0,"{'utc': '2022-12-02T13:00:00+00:00', 'local': '2022-12-02T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4525,8039,US Diplomatic Post: Mumbai,pm25,86.0,"{'utc': '2022-12-02T14:00:00+00:00', 'local': '2022-12-02T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4526,8039,US Diplomatic Post: Mumbai,pm25,89.0,"{'utc': '2022-12-02T15:00:00+00:00', 'local': '2022-12-02T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4527,8039,US Diplomatic Post: Mumbai,pm25,94.0,"{'utc': '2022-12-02T16:00:00+00:00', 'local': '2022-12-02T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4528,8039,US Diplomatic Post: Mumbai,pm25,121.0,"{'utc': '2022-12-02T17:00:00+00:00', 'local': '2022-12-02T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4529,8039,US Diplomatic Post: Mumbai,pm25,118.0,"{'utc': '2022-12-02T18:00:00+00:00', 'local': '2022-12-02T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4530,8039,US Diplomatic Post: Mumbai,pm25,146.0,"{'utc': '2022-12-02T19:00:00+00:00', 'local': '2022-12-03T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4531,8039,US Diplomatic Post: Mumbai,pm25,138.0,"{'utc': '2022-12-02T20:00:00+00:00', 'local': '2022-12-03T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4532,8039,US Diplomatic Post: Mumbai,pm25,122.0,"{'utc': '2022-12-02T21:00:00+00:00', 'local': '2022-12-03T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4533,8039,US Diplomatic Post: Mumbai,pm25,101.0,"{'utc': '2022-12-02T22:00:00+00:00', 'local': '2022-12-03T03:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4534,8039,US Diplomatic Post: Mumbai,pm25,104.0,"{'utc': '2022-12-02T23:00:00+00:00', 'local': '2022-12-03T04:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4535,8039,US Diplomatic Post: Mumbai,pm25,106.0,"{'utc': '2022-12-03T00:00:00+00:00', 'local': '2022-12-03T05:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4536,8039,US Diplomatic Post: Mumbai,pm25,115.0,"{'utc': '2022-12-03T01:00:00+00:00', 'local': '2022-12-03T06:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4537,8039,US Diplomatic Post: Mumbai,pm25,129.0,"{'utc': '2022-12-03T02:00:00+00:00', 'local': '2022-12-03T07:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4538,8039,US Diplomatic Post: Mumbai,pm25,145.0,"{'utc': '2022-12-03T03:00:00+00:00', 'local': '2022-12-03T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4539,8039,US Diplomatic Post: Mumbai,pm25,136.0,"{'utc': '2022-12-03T04:00:00+00:00', 'local': '2022-12-03T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4540,8039,US Diplomatic Post: Mumbai,pm25,103.0,"{'utc': '2022-12-03T05:00:00+00:00', 'local': '2022-12-03T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4541,8039,US Diplomatic Post: Mumbai,pm25,88.0,"{'utc': '2022-12-03T06:00:00+00:00', 'local': '2022-12-03T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4542,8039,US Diplomatic Post: Mumbai,pm25,74.0,"{'utc': '2022-12-03T07:00:00+00:00', 'local': '2022-12-03T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4543,8039,US Diplomatic Post: Mumbai,pm25,66.0,"{'utc': '2022-12-03T08:00:00+00:00', 'local': '2022-12-03T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4544,8039,US Diplomatic Post: Mumbai,pm25,80.0,"{'utc': '2022-12-03T09:00:00+00:00', 'local': '2022-12-03T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4545,8039,US Diplomatic Post: Mumbai,pm25,79.0,"{'utc': '2022-12-03T10:00:00+00:00', 'local': '2022-12-03T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4546,8039,US Diplomatic Post: Mumbai,pm25,77.0,"{'utc': '2022-12-03T11:00:00+00:00', 'local': '2022-12-03T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4547,8039,US Diplomatic Post: Mumbai,pm25,75.0,"{'utc': '2022-12-03T12:00:00+00:00', 'local': '2022-12-03T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4548,8039,US Diplomatic Post: Mumbai,pm25,78.0,"{'utc': '2022-12-03T13:00:00+00:00', 'local': '2022-12-03T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4549,8039,US Diplomatic Post: Mumbai,pm25,84.0,"{'utc': '2022-12-03T14:00:00+00:00', 'local': '2022-12-03T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4550,8039,US Diplomatic Post: Mumbai,pm25,92.0,"{'utc': '2022-12-03T15:00:00+00:00', 'local': '2022-12-03T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4551,8039,US Diplomatic Post: Mumbai,pm25,105.0,"{'utc': '2022-12-03T16:00:00+00:00', 'local': '2022-12-03T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4552,8039,US Diplomatic Post: Mumbai,pm25,110.0,"{'utc': '2022-12-03T17:00:00+00:00', 'local': '2022-12-03T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4553,8039,US Diplomatic Post: Mumbai,pm25,122.0,"{'utc': '2022-12-03T18:00:00+00:00', 'local': '2022-12-03T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4554,8039,US Diplomatic Post: Mumbai,pm25,139.0,"{'utc': '2022-12-03T19:00:00+00:00', 'local': '2022-12-04T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4555,8039,US Diplomatic Post: Mumbai,pm25,121.0,"{'utc': '2022-12-03T20:00:00+00:00', 'local': '2022-12-04T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
4556,8039,US Diplomatic Post: Mumbai,pm25,118.0,"{'utc': '2022-12-03T21:00:00+00:00', 'local': '2022-12-04T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
